sku_id,category,cost,price,current_stock,reorder_point,first_stock_date
4980,Home & Kitchen,105.65,176.4,63,81,2026-03-21
4981,Electronics,450.01,765.52,380,34,2026-04-23
4982,Apparel,38.29,71.88,103,44,2026-03-31
4983,Electronics,88.65,141.97,132,41,2026-04-13
4984,Home & Kitchen,40.65,78.98,277,43,2026-04-18
4985,Sports,144.19,297.93,753,93,2025-12-05
4986,Sports,208.29,349.18,378,94,2026-04-13
4987,Electronics,226.22,396.61,1503,86,2025-12-24
4988,Home & Kitchen,81.09,183.99,62,47,2026-03-26
4989,Sports,59.61,121.65,71,79,2026-03-13
4990,Beauty,30.79,75.03,127,24,2026-04-28
4991,Home & Kitchen,122.75,234.25,338,72,2026-02-23
4992,Home & Kitchen,121.39,240.73,145,43,2026-01-28
4993,Home & Kitchen,67.08,148.29,74,63,2026-04-29
4994,Home & Kitchen,106.16,204.2,358,38,2026-03-06
4995,Beauty,18.57,39.07,103,96,2026-03-30
4996,Electronics,367.78,697.68,243,76,2026-04-11
4997,Electronics,418.51,676.76,743,102,2026-04-24
4998,Beauty,20.43,45.01,131,53,2026-04-29
4999,Beauty,47.24,73.58,303,91,2026-02-19
5000,Electronics,418.48,723.87,118,79,2026-04-02
5001,Home & Kitchen,96.15,156.9,336,49,2026-02-02
5002,Sports,207.7,340.67,598,129,2026-01-03
5003,Beauty,5.75,13.12,258,63,2026-04-08
5004,Electronics,296.34,656.86,1562,147,2026-02-01
5005,Home & Kitchen,142.86,205.3,60,32,2026-02-02
5006,Electronics,132.4,193.93,113,63,2026-03-14
5007,Sports,169.5,292.08,168,79,2026-04-19
5008,Electronics,405.91,720.32,59,62,2025-12-21
5009,Electronics,105.97,152.64,155,69,2026-01-24
5010,Beauty,32.7,48.66,49,82,2026-04-11
5011,Home & Kitchen,39.68,59.33,15,69,2025-12-23
5012,Sports,82.44,142.75,349,31,2026-03-25
5013,Electronics,346.7,712.26,29,59,2026-02-06
5014,Apparel,30.96,61.05,15,33,2026-04-18
5015,Beauty,58.76,88.32,191,81,2025-12-01
5016,Home & Kitchen,100.96,208.97,38,36,2026-04-29
5017,Apparel,46.38,78.02,230,88,2026-01-03
5018,Sports,13.83,34.29,360,61,2026-01-26
5019,Electronics,326.07,652.07,297,90,2026-04-28
5020,Beauty,12.1,19.12,321,31,2026-03-24
5021,Home & Kitchen,133.11,243.34,320,98,2026-04-08
5022,Beauty,30.75,69.49,69,30,2026-03-30
5023,Electronics,258.0,410.21,335,27,2026-04-18
5024,Sports,148.55,305.64,250,84,2026-01-23
5025,Home & Kitchen,103.28,211.69,274,59,2026-01-04
5026,Apparel,51.54,100.44,371,74,2026-03-14
5027,Home & Kitchen,64.61,107.52,10,89,2026-01-22
5028,Beauty,45.81,76.76,281,28,2026-04-15
5029,Electronics,203.78,507.45,72,72,2026-04-07
5030,Apparel,17.71,34.81,163,70,2026-03-08
5031,Apparel,27.27,53.94,636,99,2025-12-22
5032,Home & Kitchen,138.29,223.14,174,65,2025-12-22
5033,Sports,181.01,326.21,1953,121,2026-03-27
5034,Sports,98.02,163.91,1644,76,2026-03-25
5035,Sports,159.49,237.84,390,63,2026-03-25
5036,Beauty,35.35,63.09,657,99,2026-04-27
5037,Sports,116.21,230.65,376,48,2025-12-01
5038,Apparel,64.87,108.96,12,28,2026-02-20
5039,Beauty,29.66,46.62,259,45,2025-12-31
5040,Electronics,350.08,573.76,203,59,2026-02-16
5041,Beauty,28.87,45.07,329,50,2026-02-18
5042,Home & Kitchen,107.87,240.49,81,24,2026-03-05
5043,Home & Kitchen,29.84,49.46,178,69,2026-02-01
5044,Sports,14.78,31.1,203,95,2026-04-16
5045,Beauty,16.91,29.08,635,51,2026-01-29
5046,Apparel,24.75,48.44,46,86,2025-12-28
5047,Home & Kitchen,56.57,84.09,351,36,2026-01-27
5048,Home & Kitchen,29.27,55.84,302,77,2026-01-24
5049,Beauty,24.91,48.91,180,54,2026-04-12
5050,Sports,167.79,330.89,38,62,2026-03-10
5051,Electronics,367.73,609.91,76,28,2026-01-22
5052,Apparel,39.96,67.42,316,74,2026-03-19
5053,Apparel,58.2,112.91,275,84,2026-01-10
5054,Beauty,55.69,89.39,249,53,2026-01-22
5055,Home & Kitchen,71.02,148.53,250,56,2026-04-20
5056,Apparel,8.71,19.2,164,94,2025-12-19
5057,Electronics,117.06,231.27,13,96,2026-03-04
5058,Beauty,26.45,60.13,580,75,2025-12-26
5059,Home & Kitchen,74.76,162.11,305,100,2026-01-05
5060,Home & Kitchen,57.12,128.11,399,55,2026-03-27
5061,Apparel,55.35,108.68,27,34,2026-03-01
5062,Sports,96.57,233.46,67,76,2026-04-30
5063,Home & Kitchen,147.03,211.07,313,49,2025-12-08
5064,Beauty,30.96,55.71,121,87,2026-03-29
5065,Apparel,61.2,96.85,240,37,2026-03-02
5066,Electronics,110.06,176.79,73,98,2026-03-05
5067,Sports,42.39,79.1,32,83,2026-04-20
5068,Sports,55.54,98.78,145,22,2025-12-21
5069,Sports,20.97,36.04,47,75,2026-02-07
5070,Electronics,97.0,165.87,58,85,2026-03-03
5071,Sports,165.27,241.88,344,80,2026-03-10
5072,Sports,104.94,164.15,356,47,2026-01-01
5073,Sports,124.63,270.61,258,63,2026-02-05
5074,Beauty,49.13,85.14,206,50,2026-02-19
5075,Sports,149.64,333.09,149,30,2025-12-24
5076,Electronics,78.03,185.68,184,53,2026-01-07
5077,Apparel,66.26,108.01,182,87,2026-04-19
5078,Sports,130.44,264.77,21,33,2026-04-08
5079,Electronics,391.01,595.89,313,54,2026-01-17
5080,Sports,116.7,173.0,281,61,2026-04-07
5081,Sports,140.13,200.84,305,61,2025-12-14
5082,Home & Kitchen,60.14,134.79,1614,104,2026-02-10
5083,Electronics,445.58,742.11,194,42,2026-01-10
5084,Electronics,396.22,786.53,98,23,2025-12-31
5085,Sports,130.46,286.15,118,65,2026-04-22
5086,Beauty,36.48,62.67,36,35,2026-02-11
5087,Home & Kitchen,58.93,140.13,364,54,2026-01-27
5088,Sports,78.88,148.31,329,80,2026-02-12
5089,Beauty,6.85,15.96,294,44,2026-01-19
5090,Electronics,101.28,204.4,390,65,2025-12-05
5091,Apparel,34.93,63.85,182,80,2026-04-27
5092,Sports,152.86,243.71,311,63,2026-01-11
5093,Beauty,9.25,14.31,347,70,2026-01-12
5094,Home & Kitchen,137.15,210.26,242,30,2026-04-29
5095,Sports,33.33,70.25,379,67,2026-01-25
5096,Electronics,240.37,514.87,92,54,2026-01-31
5097,Sports,131.36,246.04,229,79,2026-02-05
5098,Apparel,42.99,94.5,59,90,2026-01-31
5099,Apparel,14.83,36.79,814,67,2026-04-07
5100,Home & Kitchen,14.94,33.15,1337,67,2025-12-18
5101,Sports,119.0,174.08,41,30,2026-02-12
5102,Sports,12.77,30.43,159,37,2026-03-26
5103,Electronics,93.15,141.73,302,92,2026-02-27
5104,Sports,138.33,237.69,25,53,2026-01-13
5105,Electronics,266.34,562.97,21,22,2026-01-24
5106,Electronics,474.95,777.32,216,37,2026-02-26
5107,Beauty,30.48,51.34,338,99,2025-12-31
5108,Beauty,8.51,13.79,93,79,2026-04-02
5109,Apparel,10.57,16.56,325,72,2026-04-22
5110,Home & Kitchen,58.38,96.31,112,67,2026-03-25
5111,Home & Kitchen,72.93,143.47,55,34,2026-01-08
5112,Apparel,9.67,21.0,385,44,2026-02-21
5113,Home & Kitchen,142.21,207.04,196,74,2026-02-22
5114,Home & Kitchen,21.34,38.73,1492,88,2026-02-19
5115,Sports,170.72,382.7,372,74,2026-01-07
5116,Home & Kitchen,94.48,227.1,1066,131,2025-12-05
5117,Electronics,299.8,483.89,168,75,2026-04-11
5118,Home & Kitchen,76.23,128.21,29,56,2026-01-21
5119,Beauty,21.27,32.53,91,100,2026-01-19
5120,Sports,66.0,110.37,210,60,2026-01-11
5121,Home & Kitchen,89.68,170.34,377,100,2026-02-02
5122,Sports,177.39,291.61,29,71,2026-01-15
5123,Apparel,22.34,42.76,254,63,2026-04-01
5124,Apparel,17.2,32.23,322,48,2026-02-24
5125,Home & Kitchen,8.41,19.82,1860,105,2026-04-05
5126,Beauty,29.04,62.35,281,90,2026-02-18
5127,Beauty,29.41,50.24,375,51,2026-04-19
5128,Beauty,30.2,49.6,204,68,2026-01-19
5129,Electronics,137.09,219.67,1674,125,2026-04-04
5130,Beauty,39.55,73.33,157,49,2026-02-12
5131,Beauty,4.4,8.71,124,78,2025-12-12
5132,Home & Kitchen,11.5,22.3,360,33,2026-01-20
5133,Home & Kitchen,56.13,136.02,1792,54,2025-12-24
5134,Apparel,48.65,114.69,322,53,2026-03-23
5135,Sports,59.93,94.13,98,39,2026-01-26
5136,Home & Kitchen,52.44,89.68,167,21,2026-01-16
5137,Beauty,45.52,70.23,1415,63,2026-04-12
5138,Beauty,33.09,71.94,351,77,2026-04-28
5139,Home & Kitchen,47.84,89.64,307,93,2026-03-24
5140,Electronics,24.07,59.7,78,54,2026-01-10
5141,Apparel,11.04,17.97,302,66,2026-01-07
5142,Home & Kitchen,83.52,190.99,1204,58,2026-03-26
5143,Home & Kitchen,35.88,82.47,224,32,2026-02-01
5144,Electronics,53.66,90.23,218,83,2026-01-22
5145,Apparel,22.21,39.85,102,33,2025-12-20
5146,Beauty,33.66,73.81,222,78,2025-12-16
5147,Apparel,53.78,104.39,124,73,2026-02-20
5148,Sports,31.73,45.58,171,62,2026-02-28
5149,Beauty,29.17,50.97,37,77,2026-02-16
5150,Home & Kitchen,70.91,119.25,294,100,2026-03-15
5151,Home & Kitchen,100.55,220.69,176,38,2026-01-20
5152,Beauty,32.02,46.45,174,82,2026-04-22
5153,Beauty,47.29,71.04,305,23,2026-03-16
5154,Home & Kitchen,135.46,221.72,252,78,2026-04-22
5155,Sports,101.64,166.74,258,93,2026-03-08
5156,Apparel,56.48,107.91,378,20,2026-02-15
5157,Home & Kitchen,48.76,116.95,319,26,2025-12-16
5158,Apparel,33.3,78.38,260,27,2026-01-05
5159,Home & Kitchen,25.65,51.54,66,98,2025-12-18
5160,Beauty,50.34,75.06,352,63,2026-01-14
5161,Beauty,18.97,33.48,114,87,2026-04-14
5162,Apparel,21.37,38.65,344,73,2025-12-18
5163,Electronics,171.48,375.48,345,30,2026-02-20
5164,Electronics,129.75,308.64,1143,105,2025-12-12
5165,Home & Kitchen,139.74,229.65,118,37,2026-02-16
5166,Sports,138.63,206.09,318,67,2025-12-24
5167,Beauty,27.59,49.31,53,54,2026-01-17
5168,Electronics,77.53,122.38,203,97,2026-01-10
5169,Apparel,24.15,36.43,376,31,2026-01-13
5170,Sports,120.88,172.85,144,27,2026-01-15
5171,Beauty,15.9,34.36,1032,145,2025-12-27
5172,Electronics,226.81,407.75,50,29,2026-02-20
5173,Apparel,45.87,89.34,351,59,2026-03-30
5174,Sports,78.11,125.66,386,21,2026-04-18
5175,Apparel,20.77,49.56,350,85,2025-12-20
5176,Home & Kitchen,48.83,72.47,1012,131,2026-03-10
5177,Electronics,117.01,276.87,1343,93,2025-12-28
5178,Home & Kitchen,31.95,56.62,265,67,2026-03-29
5179,Home & Kitchen,80.34,141.48,166,60,2026-04-18
5180,Electronics,308.69,693.98,352,23,2026-04-30
5181,Electronics,217.72,528.55,255,31,2026-03-26
5182,Home & Kitchen,30.83,44.21,848,66,2026-04-11
5183,Electronics,116.32,191.98,394,50,2025-12-21
5184,Electronics,107.45,230.61,377,71,2025-12-20
5185,Beauty,15.59,22.98,297,71,2026-01-19
5186,Electronics,359.8,778.55,341,92,2026-03-04
5187,Apparel,31.76,77.84,14,42,2026-04-07
5188,Home & Kitchen,106.69,237.63,1128,58,2026-04-13
5189,Apparel,12.32,19.92,187,83,2026-04-06
5190,Apparel,20.51,32.75,239,66,2026-04-10
5191,Apparel,9.97,19.34,82,57,2025-12-18
5192,Electronics,295.56,591.93,808,74,2026-01-30
5193,Electronics,101.13,198.23,326,49,2026-04-04
5194,Apparel,50.1,82.95,42,71,2025-12-19
5195,Sports,73.33,172.11,135,35,2025-12-17
5196,Beauty,39.55,89.57,333,58,2026-01-05
5197,Apparel,41.75,90.46,400,33,2026-01-31
5198,Beauty,23.98,54.2,353,68,2026-01-06
5199,Electronics,318.7,674.72,1676,88,2026-02-06
5200,Home & Kitchen,32.77,56.38,278,47,2026-04-03
5201,Beauty,9.72,22.66,52,72,2026-02-25
5202,Sports,241.18,367.67,142,26,2026-04-12
5203,Electronics,430.15,636.23,246,82,2026-01-11
5204,Apparel,50.01,75.85,26,68,2026-04-14
5205,Electronics,93.35,137.37,140,69,2026-01-05
5206,Beauty,16.02,23.57,75,26,2026-03-13
5207,Beauty,41.01,64.93,45,66,2026-02-22
5208,Apparel,24.84,36.87,1279,84,2026-03-25
5209,Beauty,9.55,20.27,94,26,2026-04-15
5210,Apparel,76.81,113.86,279,42,2026-02-20
5211,Apparel,21.55,47.1,1655,124,2026-03-28
5212,Apparel,11.28,23.77,190,56,2025-12-05
5213,Home & Kitchen,75.33,124.95,1600,120,2025-12-05
5214,Beauty,55.28,88.29,292,35,2026-03-27
5215,Apparel,27.85,51.68,149,66,2026-02-14
5216,Beauty,29.8,50.71,398,77,2026-02-23
5217,Apparel,17.37,33.67,115,66,2025-12-05
5218,Sports,155.89,373.76,132,52,2026-02-19
5219,Beauty,24.21,37.29,281,27,2026-03-05
5220,Apparel,14.3,25.65,1856,90,2026-01-17
5221,Apparel,9.29,15.53,1514,73,2026-01-26
5222,Home & Kitchen,31.41,71.55,140,62,2025-12-03
5223,Beauty,43.15,86.23,222,77,2026-04-01
5224,Sports,124.14,286.42,121,61,2026-04-15
5225,Home & Kitchen,55.96,80.01,1983,104,2026-01-22
5226,Apparel,24.09,48.27,376,85,2026-01-06
5227,Beauty,3.56,7.79,396,40,2026-03-22
5228,Home & Kitchen,79.2,120.09,270,86,2026-03-27
5229,Electronics,398.41,637.86,168,86,2026-03-09
5230,Apparel,15.25,37.2,1905,135,2026-02-12
5231,Apparel,31.35,47.69,230,29,2026-04-26
5232,Electronics,188.0,315.93,362,28,2026-01-09
5233,Home & Kitchen,126.26,221.02,313,99,2026-03-29
5234,Apparel,47.38,114.19,1658,116,2026-01-03
5235,Electronics,29.13,52.03,1390,110,2026-02-10
5236,Apparel,29.54,50.95,309,29,2026-02-10
5237,Apparel,38.83,68.88,102,73,2026-03-19
5238,Electronics,323.61,788.3,236,47,2025-12-06
5239,Sports,166.99,357.68,397,28,2026-03-26
5240,Sports,200.89,384.36,153,60,2026-04-02
5241,Beauty,6.14,12.84,117,63,2026-02-25
5242,Electronics,171.73,390.88,340,25,2026-02-12
5243,Beauty,34.3,52.12,1192,146,2026-01-13
5244,Electronics,231.71,419.05,282,90,2026-03-07
5245,Sports,22.84,45.62,160,43,2026-01-21
5246,Home & Kitchen,58.46,91.46,218,28,2025-12-23
5247,Electronics,269.52,618.0,88,70,2026-02-24
5248,Home & Kitchen,50.92,126.04,230,62,2026-02-28
5249,Electronics,137.97,321.84,161,50,2026-02-06
5250,Home & Kitchen,8.98,22.27,98,71,2026-04-13
5251,Beauty,25.34,42.15,68,65,2026-03-16
5252,Sports,72.48,132.9,133,45,2026-04-11
5253,Home & Kitchen,44.01,95.57,1608,76,2026-02-14
5254,Apparel,57.71,115.39,73,82,2025-12-18
5255,Apparel,81.95,117.7,11,23,2026-01-29
5256,Electronics,255.33,530.95,169,100,2025-12-20
5257,Home & Kitchen,124.32,216.35,193,52,2026-03-23
5258,Electronics,397.49,587.34,98,56,2026-04-16
5259,Electronics,192.65,292.03,27,53,2026-02-09
5260,Electronics,284.42,568.63,1457,97,2026-03-23
5261,Apparel,64.68,100.86,128,23,2026-03-30
5262,Beauty,14.41,23.32,197,95,2026-01-28
5263,Home & Kitchen,57.51,106.96,78,30,2026-01-08
5264,Beauty,49.85,71.77,12,96,2026-03-26
5265,Apparel,24.94,52.49,181,28,2026-04-05
5266,Electronics,482.38,725.55,374,55,2026-03-30
5267,Electronics,52.28,85.47,597,134,2025-12-19
5268,Electronics,209.22,419.88,32,89,2026-02-21
5269,Apparel,50.06,81.34,60,53,2026-02-28
5270,Beauty,56.01,86.75,212,29,2026-03-27
5271,Apparel,12.75,28.09,189,71,2026-03-26
5272,Home & Kitchen,94.37,165.5,1786,89,2026-02-19
5273,Home & Kitchen,47.77,116.66,340,84,2026-01-30
5274,Beauty,33.72,74.99,336,85,2026-04-10
5275,Home & Kitchen,92.22,168.08,73,35,2025-12-16
5276,Home & Kitchen,40.1,82.74,292,80,2026-02-25
5277,Home & Kitchen,83.26,203.25,353,95,2026-01-30
5278,Beauty,28.11,58.86,1533,53,2026-01-27
5279,Apparel,33.8,66.58,146,86,2025-12-23
5280,Electronics,186.18,297.32,349,86,2026-02-13
5281,Apparel,8.88,18.62,288,36,2026-03-14
5282,Beauty,21.22,37.64,331,51,2026-01-18
5283,Sports,64.4,136.39,1840,140,2026-01-26
5284,Electronics,93.69,183.12,263,52,2026-04-05
5285,Beauty,33.83,59.42,232,21,2025-12-05
5286,Beauty,21.4,49.26,135,39,2026-04-27
5287,Home & Kitchen,6.63,16.14,531,125,2026-03-19
5288,Apparel,65.43,96.71,263,95,2026-01-20
5289,Apparel,21.02,49.52,336,43,2026-02-13
5290,Home & Kitchen,47.42,91.37,302,97,2026-04-24
5291,Home & Kitchen,66.21,154.76,1513,86,2026-01-19
5292,Electronics,172.15,423.85,244,38,2026-01-03
5293,Sports,175.27,265.34,243,30,2026-02-09
5294,Beauty,47.58,80.56,359,33,2026-03-12
5295,Apparel,66.8,109.78,16,55,2026-04-23
5296,Electronics,390.0,575.95,306,62,2026-04-16
5297,Apparel,45.01,75.38,140,49,2025-12-21
5298,Sports,216.56,379.7,283,66,2026-04-05
5299,Apparel,57.88,86.02,1936,134,2026-02-19
5300,Beauty,37.46,59.58,353,79,2026-04-25
5301,Beauty,18.03,26.68,272,64,2026-04-26
5302,Beauty,36.95,66.08,157,90,2026-01-30
5303,Sports,45.15,67.45,214,59,2026-04-29
5304,Apparel,51.51,103.26,120,87,2025-12-13
5305,Home & Kitchen,88.08,167.9,154,82,2025-12-09
5306,Sports,61.75,148.73,53,91,2025-12-08
5307,Beauty,24.63,48.35,369,81,2026-01-25
5308,Beauty,24.9,37.7,169,47,2026-04-23
5309,Apparel,29.77,74.04,253,82,2026-01-06
5310,Electronics,56.52,115.62,1245,81,2026-04-12
5311,Beauty,21.57,52.68,36,23,2026-01-29
5312,Electronics,136.48,308.93,82,20,2026-01-31
5313,Beauty,45.65,76.12,303,48,2025-12-21
5314,Electronics,79.0,174.3,20,96,2026-04-19
5315,Apparel,31.02,66.47,150,84,2026-01-13
5316,Sports,114.05,253.23,90,84,2026-01-04
5317,Apparel,26.92,55.47,339,68,2026-04-29
5318,Sports,94.94,183.11,173,57,2025-12-11
5319,Sports,12.96,31.59,112,90,2025-12-18
5320,Beauty,19.4,41.13,48,92,2026-01-15
5321,Home & Kitchen,100.68,150.77,149,58,2026-03-03
5322,Electronics,172.01,326.44,247,84,2026-02-23
5323,Electronics,170.28,289.48,262,53,2026-03-03
5324,Electronics,333.26,515.01,77,32,2026-03-27
5325,Sports,254.44,383.03,346,65,2026-03-01
5326,Electronics,363.48,574.54,117,51,2026-02-24
5327,Home & Kitchen,130.42,206.53,371,92,2026-02-23
5328,Sports,271.57,399.1,641,124,2026-04-18
5329,Sports,88.47,158.51,360,100,2026-03-29
5330,Sports,44.4,100.82,840,145,2026-02-24
5331,Electronics,56.19,81.83,161,40,2026-04-14
5332,Electronics,291.0,671.68,234,25,2026-04-04
5333,Sports,26.4,47.23,159,92,2026-03-14
5334,Electronics,458.13,668.34,254,56,2026-04-16
5335,Apparel,61.82,93.89,310,22,2025-12-08
5336,Home & Kitchen,64.23,109.42,387,32,2026-02-08
5337,Beauty,13.99,30.1,142,82,2026-02-22
5338,Sports,96.85,145.81,1851,83,2025-12-23
5339,Home & Kitchen,110.77,163.94,1120,126,2026-02-09
5340,Home & Kitchen,48.15,101.16,249,72,2026-01-30
5341,Home & Kitchen,129.29,238.15,206,66,2026-01-25
5342,Apparel,60.06,91.98,172,81,2026-03-07
5343,Electronics,230.59,465.65,291,75,2026-03-12
5344,Apparel,63.96,96.17,282,93,2026-04-21
5345,Electronics,456.36,728.57,121,89,2026-03-19
5346,Beauty,33.55,76.36,219,59,2026-02-02
5347,Beauty,18.17,32.51,228,51,2026-01-28
5348,Apparel,35.8,69.98,1112,55,2025-12-12
5349,Electronics,64.04,108.66,309,91,2026-03-06
5350,Beauty,43.59,63.74,283,69,2026-01-28
5351,Home & Kitchen,19.9,31.0,564,104,2026-04-10
5352,Beauty,12.21,30.34,371,79,2026-02-23
5353,Apparel,45.46,72.11,376,74,2026-03-08
5354,Apparel,23.05,43.39,203,41,2026-04-23
5355,Apparel,12.15,18.95,283,32,2026-04-23
5356,Electronics,107.82,206.44,68,74,2025-12-04
5357,Beauty,10.89,20.23,89,24,2025-12-10
5358,Beauty,14.72,29.44,53,67,2026-03-17
5359,Apparel,29.08,63.36,1089,89,2026-02-03
5360,Sports,34.47,75.73,81,55,2026-01-08
5361,Electronics,486.11,780.66,1318,101,2025-12-24
5362,Beauty,34.65,57.31,276,75,2026-03-14
5363,Apparel,27.94,47.74,199,38,2026-02-22
5364,Apparel,51.41,104.2,1754,142,2026-04-09
5365,Electronics,423.96,738.79,289,41,2026-01-20
5366,Apparel,59.56,92.62,359,71,2026-02-15
5367,Apparel,53.31,114.9,135,61,2026-03-21
5368,Beauty,4.13,5.93,338,91,2026-01-29
5369,Sports,239.58,348.07,1692,60,2026-03-14
5370,Electronics,471.16,787.93,84,58,2026-01-31
5371,Electronics,209.95,428.71,377,33,2026-01-16
5372,Home & Kitchen,50.48,76.95,315,20,2026-03-28
5373,Apparel,57.24,84.13,30,83,2026-02-13
5374,Sports,82.03,151.58,99,54,2026-02-27
5375,Sports,253.16,396.37,99,45,2026-01-25
5376,Sports,110.77,189.93,1471,140,2026-02-22
5377,Home & Kitchen,157.16,245.43,101,84,2025-12-17
5378,Apparel,52.63,118.52,333,61,2026-04-16
5379,Apparel,17.65,25.94,33,56,2026-01-12
5380,Sports,108.14,213.02,310,71,2025-12-29
5381,Beauty,27.28,53.77,319,44,2026-01-19
5382,Home & Kitchen,16.44,26.15,340,37,2026-02-13
5383,Apparel,28.16,70.21,693,131,2026-04-27
5384,Home & Kitchen,26.42,44.04,235,35,2026-01-13
5385,Beauty,42.34,87.78,243,37,2026-04-10
5386,Electronics,376.79,753.71,277,94,2026-01-08
5387,Sports,208.49,356.06,365,97,2026-04-09
5388,Electronics,323.72,578.47,233,27,2026-03-23
5389,Electronics,108.87,241.2,61,52,2026-03-27
5390,Beauty,9.75,18.08,119,31,2026-01-18
5391,Sports,173.46,373.25,98,73,2026-03-04
5392,Apparel,52.52,77.17,305,74,2026-03-27
5393,Beauty,43.02,81.15,127,79,2025-12-05
5394,Electronics,369.3,692.17,348,56,2026-04-30
5395,Beauty,16.42,28.5,1259,100,2026-04-08
5396,Sports,96.7,153.26,222,30,2026-03-26
5397,Beauty,22.58,32.9,189,57,2026-01-22
5398,Beauty,14.83,26.93,18,51,2025-12-09
5399,Sports,162.55,275.04,1163,125,2026-01-21
5400,Home & Kitchen,71.44,175.15,268,31,2026-03-29
5401,Sports,61.12,143.62,164,85,2026-01-19
5402,Sports,155.18,290.77,174,27,2025-12-13
5403,Sports,218.68,365.83,239,29,2025-12-16
5404,Beauty,61.54,89.93,351,81,2026-01-29
5405,Electronics,353.19,627.23,101,97,2026-03-04
5406,Apparel,15.57,28.57,135,61,2026-04-08
5407,Electronics,214.16,438.89,158,75,2025-12-04
5408,Home & Kitchen,138.77,234.32,52,63,2025-12-01
5409,Sports,64.17,117.27,254,32,2026-04-11
5410,Beauty,34.33,52.12,83,97,2026-04-19
5411,Electronics,267.35,477.79,254,69,2026-02-10
5412,Beauty,47.49,82.34,310,22,2026-02-28
5413,Apparel,76.72,113.98,46,22,2025-12-14
5414,Home & Kitchen,33.17,59.27,149,49,2025-12-15
5415,Home & Kitchen,130.81,246.34,243,28,2026-04-10
5416,Sports,135.61,297.01,339,74,2026-04-14
5417,Sports,110.73,212.75,257,75,2026-04-22
5418,Beauty,14.61,24.75,32,87,2026-03-21
5419,Electronics,45.48,69.0,369,82,2026-03-23
5420,Apparel,54.4,78.49,125,41,2026-02-24
5421,Electronics,491.22,739.58,13,85,2025-12-24
5422,Home & Kitchen,72.23,128.32,193,65,2026-03-13
5423,Home & Kitchen,146.4,228.62,298,52,2026-04-24
5424,Apparel,37.81,72.74,388,46,2025-12-07
5425,Electronics,249.84,599.09,286,67,2026-03-14
5426,Sports,120.15,208.11,778,81,2026-03-05
5427,Home & Kitchen,4.41,10.08,17,89,2026-03-02
5428,Beauty,28.1,42.57,781,133,2026-04-30
5429,Home & Kitchen,30.93,71.5,776,77,2026-03-07
5430,Apparel,21.24,50.87,212,58,2025-12-06
5431,Home & Kitchen,27.52,46.37,126,77,2026-03-31
5432,Beauty,4.61,7.33,98,22,2026-04-11
5433,Beauty,11.18,22.1,164,48,2026-02-28
5434,Beauty,40.85,78.45,86,40,2026-03-05
5435,Beauty,44.36,63.94,120,27,2026-02-28
5436,Electronics,27.28,62.21,180,72,2025-12-01
5437,Sports,114.58,254.1,354,71,2026-01-10
5438,Electronics,227.81,422.62,15,38,2026-02-07
5439,Home & Kitchen,17.19,31.87,53,93,2026-04-20
5440,Home & Kitchen,74.26,107.4,250,89,2026-04-07
5441,Sports,25.25,40.88,340,39,2025-12-15
5442,Apparel,69.04,110.0,32,55,2026-02-17
5443,Electronics,216.69,351.97,339,37,2025-12-09
5444,Beauty,25.75,50.69,396,60,2026-01-18
5445,Beauty,24.43,54.44,273,21,2025-12-28
5446,Beauty,18.62,37.56,370,23,2026-01-22
5447,Apparel,30.24,50.01,196,47,2025-12-14
5448,Apparel,52.18,110.3,523,147,2026-01-27
5449,Apparel,41.96,78.57,140,96,2026-01-21
5450,Apparel,21.21,40.52,38,98,2026-04-07
5451,Apparel,48.92,81.85,627,118,2026-01-16
5452,Apparel,22.94,41.0,125,49,2026-01-20
5453,Sports,31.5,45.28,97,23,2026-02-04
5454,Home & Kitchen,8.78,18.99,187,31,2026-01-11
5455,Apparel,50.82,104.0,173,50,2026-01-24
5456,Electronics,279.39,521.16,70,53,2026-02-17
5457,Apparel,63.53,119.33,123,81,2026-02-24
5458,Home & Kitchen,145.83,242.56,53,52,2026-02-18
5459,Electronics,310.25,550.78,155,20,2026-04-20
5460,Apparel,14.21,26.98,398,48,2025-12-30
5461,Home & Kitchen,92.43,219.41,352,83,2026-02-23
5462,Sports,102.9,180.8,148,91,2026-01-29
5463,Electronics,297.46,588.23,1025,122,2026-02-01
5464,Apparel,17.96,41.75,384,44,2026-03-22
5465,Beauty,47.28,83.69,272,51,2026-02-27
5466,Sports,22.17,35.86,286,46,2026-04-05
5467,Beauty,18.25,26.39,382,39,2025-12-17
5468,Apparel,12.54,25.02,336,59,2026-04-03
5469,Apparel,56.89,81.91,50,37,2025-12-03
5470,Apparel,32.58,60.76,1126,81,2026-01-31
5471,Beauty,38.05,83.63,294,77,2026-01-20
5472,Beauty,34.16,64.69,376,75,2025-12-26
5473,Home & Kitchen,80.56,158.32,608,92,2025-12-07
5474,Beauty,42.5,63.65,231,85,2026-02-11
5475,Sports,140.61,239.16,154,21,2026-04-25
5476,Electronics,262.72,505.04,61,56,2025-12-16
5477,Beauty,34.06,58.34,214,72,2026-02-01
5478,Home & Kitchen,59.76,118.45,261,77,2026-02-22
5479,Sports,88.99,201.23,44,24,2025-12-11
5480,Beauty,7.76,18.81,299,81,2026-04-27
5481,Electronics,319.74,681.45,334,82,2026-04-05
5482,Electronics,71.27,123.68,338,75,2026-03-28
5483,Beauty,40.89,61.06,68,59,2026-03-13
